researchExp,industryExp,toeflScore,greV,greQ,greA,univName,cgpaNorm
0,0,116.0,167.0,166.0,5.5,New York University,0.7120000000000001
0,0,101.0,156.0,166.0,3.0,New York University,0.7859999999999999
0,0,110.0,170.0,148.0,3.5,New York University,0.6867
0,0,101.0,162.0,161.0,3.0,New York University,0.662
0,0,110.0,160.0,166.0,4.0,New York University,0.849
0,0,109.0,164.0,160.0,3.5,New York University,0.776
0,36,100.0,154.0,170.0,3.0,New York University,0.75
0,57,105.0,167.0,158.0,3.0,New York University,0.675
0,0,111.0,161.0,166.0,3.0,New York University,0.65
0,0,113.0,161.0,168.0,3.5,New York University,0.8300000000000001
0,0,105.0,157.0,165.0,3.5,New York University,0.69
0,0,108.0,163.0,157.0,4.0,New York University,0.58
0,0,104.0,164.0,166.0,3.0,New York University,0.69
0,10,107.0,156.0,167.0,4.0,New York University,0.78
0,0,98.0,162.0,164.0,3.0,New York University,0.73
0,0,111.0,152.0,165.0,3.0,New York University,0.735
0,0,108.0,162.0,162.0,4.0,New York University,0.67
0,0,105.0,150.0,162.0,3.5,New York University,0.7929999999999999
0,0,113.0,160.0,166.0,3.5,New York University,0.714
0,0,110.0,160.0,161.0,4.0,New York University,0.746
0,0,105.0,155.0,164.0,3.5,New York University,0.815
0,0,98.0,147.0,158.0,3.0,New York University,0.8160000000000001
0,0,101.0,153.0,159.0,4.0,New York University,0.662
17,0,117.0,154.0,169.0,4.0,New York University,0.82
0,0,105.0,142.0,166.0,3.5,New York University,0.61
0,0,112.0,162.0,158.0,3.5,New York University,0.64
0,0,114.0,162.0,160.0,4.5,New York University,0.81
0,0,96.0,161.0,160.0,3.0,New York University,0.8067
0,0,114.0,163.0,159.0,4.0,New York University,0.753
0,0,110.0,156.0,154.0,3.0,New York University,0.66
0,0,108.0,153.0,163.0,4.5,New York University,0.073
0,0,116.0,160.0,161.0,4.5,New York University,0.796
0,0,107.0,165.0,164.0,3.0,New York University,0.6594
0,0,107.0,159.0,166.0,2.5,New York University,0.61
0,0,109.0,156.0,164.0,4.5,New York University,0.636
0,0,105.0,152.0,161.0,3.5,New York University,0.79
0,0,94.0,154.0,166.0,3.5,New York University,0.8
0,0,114.0,159.0,166.0,4.0,New York University,0.875
0,0,93.0,156.0,159.0,3.0,New York University,0.78
0,0,110.0,154.0,167.0,3.0,New York University,0.66
0,0,110.0,158.0,161.0,4.0,New York University,0.935
0,0,105.0,160.0,159.0,3.0,New York University,0.85
0,0,113.0,151.0,168.0,3.5,New York University,0.713
0,0,113.0,155.0,161.0,4.0,New York University,0.6413
0,0,103.0,149.0,166.0,3.0,New York University,0.68
2,20,108.0,155.0,164.0,4.5,New York University,0.853
0,0,110.0,167.0,161.0,4.0,New York University,0.63
0,0,112.0,154.0,167.0,3.0,New York University,0.82
0,0,97.0,146.0,158.0,3.0,New York University,0.68
0,21,108.0,151.0,168.0,3.5,New York University,0.672
0,42,103.0,151.0,161.0,3.0,New York University,0.77
0,0,113.0,164.0,166.0,4.5,New York University,0.635
0,0,106.0,159.0,166.0,4.0,New York University,0.66
0,0,113.0,156.0,161.0,4.0,New York University,0.799
0,0,114.0,156.0,168.0,3.5,New York University,0.8300000000000001
0,0,101.0,156.0,163.0,3.0,New York University,0.7356
0,0,109.0,162.0,160.0,4.0,New York University,0.78
0,29,104.0,150.0,167.0,4.0,New York University,0.841
0,0,109.0,155.0,166.0,3.5,New York University,0.67
0,0,104.0,158.0,163.0,4.0,New York University,0.645
0,0,114.0,161.0,166.0,4.0,New York University,0.77
0,0,103.0,157.0,168.0,3.0,New York University,0.775
0,0,104.0,158.0,166.0,3.0,New York University,0.857
0,0,113.0,164.0,166.0,4.0,New York University,0.8029999999999999
0,0,110.0,151.0,164.0,3.5,New York University,0.845
0,0,114.0,158.0,164.0,3.5,New York University,0.757
0,0,112.0,170.0,155.0,4.5,New York University,0.72
0,0,105.0,151.0,161.0,3.0,New Jersey Institute of Technology,0.7536
0,0,91.0,144.0,159.0,2.5,New Jersey Institute of Technology,0.6445000000000001
0,0,91.0,149.0,156.0,3.0,New Jersey Institute of Technology,0.6801999999999999
0,0,91.0,149.0,156.0,3.0,New Jersey Institute of Technology,0.65
0,0,105.0,154.0,162.0,4.0,New Jersey Institute of Technology,0.8099999999999999
0,0,104.0,156.0,166.0,3.0,New Jersey Institute of Technology,0.702
0,0,102.0,149.0,150.0,3.5,New Jersey Institute of Technology,0.625
0,0,112.0,158.0,164.0,4.5,New Jersey Institute of Technology,0.66
0,0,106.0,144.0,164.0,3.5,New Jersey Institute of Technology,0.608
0,0,85.0,138.0,155.0,2.5,New Jersey Institute of Technology,0.71
0,0,102.0,145.0,159.0,3.5,New Jersey Institute of Technology,0.58
0,0,111.0,154.0,161.0,3.5,New Jersey Institute of Technology,0.8779999999999999
0,0,91.0,139.0,156.0,3.0,New Jersey Institute of Technology,0.782
0,0,100.0,146.0,160.0,3.5,New Jersey Institute of Technology,0.8019999999999999
0,16,92.0,141.0,162.0,3.0,New Jersey Institute of Technology,0.67
0,0,104.0,157.0,163.0,4.0,New Jersey Institute of Technology,0.61
0,0,105.0,152.0,161.0,3.5,New Jersey Institute of Technology,0.56
0,0,87.0,134.0,160.0,3.0,New Jersey Institute of Technology,0.62
0,12,95.0,145.0,158.0,3.0,New Jersey Institute of Technology,0.52
0,0,81.0,144.0,162.0,3.0,New Jersey Institute of Technology,0.52
0,0,104.0,156.0,167.0,3.5,New Jersey Institute of Technology,0.57
0,0,106.0,150.0,154.0,4.0,New Jersey Institute of Technology,0.845
0,0,80.0,140.0,149.0,2.5,New Jersey Institute of Technology,0.6
0,0,88.0,144.0,152.0,3.0,New Jersey Institute of Technology,0.78
0,0,87.0,144.0,162.0,3.0,New Jersey Institute of Technology,0.6799999999999999
0,0,98.0,142.0,162.0,3.0,New Jersey Institute of Technology,0.835
0,0,95.0,155.0,163.0,3.0,New Jersey Institute of Technology,0.638
0,0,94.0,147.0,160.0,3.0,New Jersey Institute of Technology,0.784
0,0,85.0,152.0,161.0,2.5,New Jersey Institute of Technology,0.034
0,0,103.0,149.0,156.0,3.0,New Jersey Institute of Technology,0.732
0,0,92.0,140.0,154.0,3.0,New Jersey Institute of Technology,0.0818
0,26,82.0,144.0,155.0,2.5,New Jersey Institute of Technology,0.68
0,24,103.0,152.0,165.0,3.0,New Jersey Institute of Technology,0.65
0,0,96.0,161.0,154.0,3.0,New Jersey Institute of Technology,0.705
0,0,95.0,158.0,153.0,3.5,New Jersey Institute of Technology,0.654
0,0,105.0,144.0,153.0,3.0,New Jersey Institute of Technology,0.72
0,0,99.0,146.0,161.0,3.0,New Jersey Institute of Technology,0.62
0,0,110.0,155.0,164.0,4.0,New Jersey Institute of Technology,0.645
0,0,93.0,150.0,158.0,3.0,New Jersey Institute of Technology,0.708
0,0,89.0,145.0,159.0,3.0,New Jersey Institute of Technology,0.75
0,41,108.0,152.0,161.0,4.0,New Jersey Institute of Technology,0.72
0,0,107.0,150.0,163.0,3.0,New Jersey Institute of Technology,0.58
0,0,94.0,149.0,156.0,3.5,New Jersey Institute of Technology,0.8
0,0,104.0,154.0,159.0,3.0,New Jersey Institute of Technology,0.55
0,0,101.0,144.0,161.0,3.5,New Jersey Institute of Technology,0.709
0,0,89.0,146.0,163.0,3.0,New Jersey Institute of Technology,0.64
0,0,99.0,143.0,154.0,3.5,New Jersey Institute of Technology,0.6647
0,0,83.0,143.0,155.0,3.5,New Jersey Institute of Technology,0.57
0,0,101.0,149.0,155.0,4.0,New Jersey Institute of Technology,0.52
0,0,94.0,149.0,155.0,3.0,New Jersey Institute of Technology,0.6069
0,0,89.0,139.0,157.0,3.0,New Jersey Institute of Technology,0.61
0,0,110.0,146.0,163.0,3.0,New Jersey Institute of Technology,0.7
0,0,99.0,143.0,158.0,3.5,New Jersey Institute of Technology,0.73
0,41,92.0,147.0,157.0,3.0,New Jersey Institute of Technology,0.56
0,0,100.0,142.0,166.0,3.0,New Jersey Institute of Technology,0.82
0,0,103.0,149.0,157.0,3.0,New Jersey Institute of Technology,0.7326999999999999
0,0,81.0,139.0,162.0,2.5,New Jersey Institute of Technology,0.696
0,0,84.0,139.0,156.0,3.0,New Jersey Institute of Technology,0.78
0,0,114.0,151.0,161.0,5.0,New Jersey Institute of Technology,0.58
0,0,107.0,151.0,154.0,3.5,New Jersey Institute of Technology,0.53
0,0,80.0,137.0,149.0,3.5,New Jersey Institute of Technology,0.08
0,0,99.0,146.0,157.0,3.0,New Jersey Institute of Technology,0.8029999999999999
0,0,105.0,151.0,155.0,3.0,New Jersey Institute of Technology,0.55
0,0,87.0,141.0,157.0,3.0,New Jersey Institute of Technology,0.68
0,0,105.0,149.0,150.0,2.5,New Jersey Institute of Technology,0.632
0,0,105.0,150.0,155.0,3.5,New Jersey Institute of Technology,0.7
0,0,105.0,143.0,155.0,3.0,New Jersey Institute of Technology,0.54
0,0,106.0,151.0,164.0,4.0,New Jersey Institute of Technology,0.815
0,0,103.0,143.0,148.0,4.5,New Jersey Institute of Technology,0.67
0,24,91.0,147.0,151.0,3.0,New Jersey Institute of Technology,0.6859999999999999
0,0,106.0,148.0,164.0,3.5,New Jersey Institute of Technology,0.585
0,0,80.0,156.0,149.0,3.0,New Jersey Institute of Technology,0.727
0,0,104.0,144.0,149.0,3.0,New Jersey Institute of Technology,0.58
0,0,107.0,145.0,155.0,4.0,New Jersey Institute of Technology,0.65
0,0,95.0,142.0,160.0,3.0,New Jersey Institute of Technology,0.71
0,0,90.0,145.0,159.0,3.0,New Jersey Institute of Technology,0.67
0,0,86.0,147.0,159.0,3.0,New Jersey Institute of Technology,0.813
0,90,99.0,148.0,161.0,3.0,New Jersey Institute of Technology,0.73
0,0,91.0,152.0,151.0,3.0,New Jersey Institute of Technology,0.8
0,0,94.0,141.0,158.0,3.0,New Jersey Institute of Technology,0.7
0,0,96.0,146.0,166.0,2.5,New Jersey Institute of Technology,0.69
0,0,105.0,149.0,155.0,3.0,New Jersey Institute of Technology,0.8539999999999999
0,0,111.0,164.0,161.0,3.5,New Jersey Institute of Technology,0.53
0,0,104.0,164.0,166.0,3.5,New Jersey Institute of Technology,0.66
0,0,100.0,149.0,158.0,3.5,New Jersey Institute of Technology,0.63
0,36,96.0,144.0,161.0,3.0,New Jersey Institute of Technology,0.5710000000000001
0,0,106.0,160.0,159.0,4.0,New Jersey Institute of Technology,0.84
0,0,100.0,150.0,160.0,3.5,New Jersey Institute of Technology,0.77
0,0,92.0,140.0,149.0,2.5,New Jersey Institute of Technology,0.69
0,0,99.0,149.0,151.0,3.0,New Jersey Institute of Technology,0.61
0,0,96.0,155.0,152.0,3.0,New Jersey Institute of Technology,0.696
0,0,99.0,138.0,160.0,2.5,New Jersey Institute of Technology,0.7
0,0,86.0,154.0,155.0,2.5,New Jersey Institute of Technology,0.787
0,0,92.0,142.0,154.0,3.0,New Jersey Institute of Technology,0.8125
0,0,95.0,156.0,156.0,2.5,New Jersey Institute of Technology,0.69
0,0,98.0,148.0,153.0,3.0,New Jersey Institute of Technology,0.78
0,0,92.0,141.0,166.0,3.5,New Jersey Institute of Technology,0.834
0,0,96.0,154.0,163.0,3.0,New Jersey Institute of Technology,0.53
0,0,101.0,154.0,166.0,3.5,New Jersey Institute of Technology,0.637
0,0,85.0,140.0,148.0,2.5,New Jersey Institute of Technology,0.62
0,0,80.0,139.0,153.0,2.5,New Jersey Institute of Technology,0.68
0,0,105.0,154.0,154.0,3.5,New Jersey Institute of Technology,0.63
0,0,100.0,143.0,166.0,2.5,New Jersey Institute of Technology,0.6
0,26,93.0,145.0,160.0,3.0,New Jersey Institute of Technology,0.759
0,0,113.0,152.0,160.0,3.5,New Jersey Institute of Technology,0.602
0,0,104.0,143.0,164.0,3.0,New Jersey Institute of Technology,0.7
0,0,106.0,146.0,160.0,3.5,New Jersey Institute of Technology,0.63
0,0,94.0,143.0,159.0,3.0,New Jersey Institute of Technology,0.7
0,0,97.0,146.0,165.0,3.0,New Jersey Institute of Technology,0.54
0,0,88.0,135.0,154.0,2.0,New Jersey Institute of Technology,0.72
0,0,104.0,151.0,166.0,4.5,New Jersey Institute of Technology,0.61
0,0,98.0,143.0,160.0,4.0,New Jersey Institute of Technology,0.86
0,0,113.0,155.0,162.0,4.0,New Jersey Institute of Technology,0.752
0,0,85.0,134.0,156.0,3.0,New Jersey Institute of Technology,0.7
0,0,106.0,158.0,153.0,3.5,New Jersey Institute of Technology,0.65
0,0,97.0,154.0,145.0,4.5,New Jersey Institute of Technology,0.58
0,0,100.0,148.0,159.0,3.5,New Jersey Institute of Technology,0.65
0,0,111.0,158.0,156.0,3.0,New Jersey Institute of Technology,0.5660000000000001
0,0,99.0,144.0,157.0,3.5,New Jersey Institute of Technology,0.0
0,0,94.0,139.0,160.0,3.5,New Jersey Institute of Technology,0.64
0,0,95.0,130.0,152.0,3.5,New Jersey Institute of Technology,0.84
0,0,102.0,150.0,164.0,4.0,New Jersey Institute of Technology,0.883
0,0,96.0,148.0,159.0,3.0,New Jersey Institute of Technology,0.705
0,29,86.0,142.0,154.0,3.0,New Jersey Institute of Technology,0.07
0,13,108.0,150.0,156.0,4.0,New Jersey Institute of Technology,0.85
0,0,101.0,143.0,160.0,4.0,New Jersey Institute of Technology,0.6714
0,0,93.0,143.0,144.0,2.5,New Jersey Institute of Technology,0.74
0,0,81.0,149.0,156.0,3.0,New Jersey Institute of Technology,0.5803
0,0,118.0,164.0,166.0,5.0,New Jersey Institute of Technology,0.96
0,0,92.0,151.0,155.0,3.0,New Jersey Institute of Technology,0.62
0,0,102.0,146.0,160.0,3.0,New Jersey Institute of Technology,0.65
0,0,91.0,146.0,157.0,3.5,New Jersey Institute of Technology,0.6759999999999999
0,0,98.0,141.0,164.0,3.5,New Jersey Institute of Technology,0.6796
0,0,82.0,141.0,151.0,3.0,New Jersey Institute of Technology,0.8230000000000001
0,0,112.0,148.0,158.0,3.0,New Jersey Institute of Technology,0.82
0,0,105.0,151.0,153.0,4.0,New Jersey Institute of Technology,0.65
0,0,115.0,150.0,156.0,4.0,New Jersey Institute of Technology,0.61
0,0,95.0,154.0,149.0,3.0,New Jersey Institute of Technology,0.7
0,0,109.0,147.0,164.0,3.5,New Jersey Institute of Technology,0.71
0,0,90.0,140.0,155.0,3.5,New Jersey Institute of Technology,0.58
0,0,108.0,150.0,160.0,4.5,New Jersey Institute of Technology,0.74
0,0,89.0,151.0,154.0,3.5,New Jersey Institute of Technology,0.56
0,0,108.0,158.0,167.0,3.5,New Jersey Institute of Technology,0.669
0,0,102.0,156.0,165.0,3.5,New Jersey Institute of Technology,0.0
0,0,94.0,144.0,160.0,3.0,New Jersey Institute of Technology,0.7421
24,0,102.0,145.0,156.0,3.0,New Jersey Institute of Technology,0.828
0,15,94.0,148.0,168.0,3.0,New Jersey Institute of Technology,0.7075
0,0,91.0,145.0,163.0,2.5,New Jersey Institute of Technology,0.745
0,0,90.0,143.0,158.0,3.5,New Jersey Institute of Technology,0.72
0,0,98.0,143.0,151.0,3.0,New Jersey Institute of Technology,0.6666
0,0,119.0,166.0,159.0,4.5,New Jersey Institute of Technology,0.73
0,0,113.0,152.0,164.0,4.0,New Jersey Institute of Technology,0.66
0,41,81.0,141.0,158.0,2.5,New Jersey Institute of Technology,0.72
0,0,106.0,154.0,156.0,3.0,New Jersey Institute of Technology,0.69
0,0,106.0,151.0,163.0,3.0,New Jersey Institute of Technology,0.8
0,0,91.0,146.0,158.0,3.0,New Jersey Institute of Technology,0.73
0,0,104.0,152.0,162.0,4.0,New Jersey Institute of Technology,0.68
12,0,104.0,149.0,158.0,4.0,New Jersey Institute of Technology,0.7279000000000001
0,0,105.0,150.0,166.0,3.5,New Jersey Institute of Technology,0.69
0,0,101.0,147.0,157.0,3.5,New Jersey Institute of Technology,0.63
0,0,99.0,145.0,161.0,3.0,New Jersey Institute of Technology,0.62
0,0,106.0,151.0,159.0,4.0,New Jersey Institute of Technology,0.695
0,0,110.0,154.0,159.0,5.5,New Jersey Institute of Technology,0.61
0,0,90.0,154.0,166.0,4.0,New Jersey Institute of Technology,0.6
0,0,90.0,151.0,156.0,3.5,New Jersey Institute of Technology,0.66
0,0,92.0,153.0,163.0,3.5,New Jersey Institute of Technology,0.628
0,0,110.0,154.0,163.0,3.0,New Jersey Institute of Technology,0.8775
0,0,106.0,152.0,155.0,3.0,New Jersey Institute of Technology,0.58
0,0,102.0,155.0,166.0,3.5,New Jersey Institute of Technology,0.758
0,0,98.0,150.0,160.0,3.0,New Jersey Institute of Technology,0.782
0,0,106.0,153.0,164.0,2.5,New Jersey Institute of Technology,0.6679999999999999
0,0,101.0,148.0,163.0,4.0,New Jersey Institute of Technology,0.53
0,0,94.0,142.0,159.0,3.5,New Jersey Institute of Technology,0.714
0,0,106.0,142.0,155.0,3.5,New Jersey Institute of Technology,0.58
0,0,93.0,149.0,163.0,3.5,New Jersey Institute of Technology,0.75
0,0,101.0,149.0,158.0,4.5,New Jersey Institute of Technology,0.7227
0,0,92.0,150.0,164.0,3.0,New Jersey Institute of Technology,0.767
0,0,89.0,147.0,150.0,3.5,New Jersey Institute of Technology,0.56
0,40,100.0,149.0,164.0,3.5,New Jersey Institute of Technology,0.86
0,0,100.0,148.0,163.0,3.0,New Jersey Institute of Technology,0.784
0,0,100.0,149.0,153.0,3.0,New Jersey Institute of Technology,0.7
0,0,91.0,139.0,157.0,2.5,New Jersey Institute of Technology,0.861
0,0,102.0,167.0,136.0,3.0,New Jersey Institute of Technology,0.74
0,0,108.0,146.0,156.0,3.5,New Jersey Institute of Technology,0.63
0,0,85.0,145.0,155.0,3.0,New Jersey Institute of Technology,0.6025
0,0,108.0,160.0,166.0,3.5,New Jersey Institute of Technology,0.679
0,0,100.0,154.0,153.0,3.5,New Jersey Institute of Technology,0.55
0,0,105.0,156.0,164.0,4.0,New Jersey Institute of Technology,0.69
0,0,98.0,143.0,166.0,3.5,New Jersey Institute of Technology,0.772
0,0,89.0,144.0,159.0,3.0,New Jersey Institute of Technology,0.5981000000000001
0,0,105.0,155.0,150.0,3.5,New Jersey Institute of Technology,0.62
0,3,103.0,150.0,159.0,4.0,New Jersey Institute of Technology,0.54
0,0,96.0,147.0,154.0,3.0,New Jersey Institute of Technology,0.52
0,0,104.0,156.0,162.0,3.5,New Jersey Institute of Technology,0.6
0,0,99.0,150.0,155.0,3.0,New Jersey Institute of Technology,0.71
0,0,86.0,153.0,164.0,3.0,New Jersey Institute of Technology,0.58
53,53,95.0,148.0,152.0,3.0,New Jersey Institute of Technology,0.748
0,0,102.0,151.0,161.0,3.5,New Jersey Institute of Technology,0.621
0,0,101.0,165.0,155.0,3.0,New Jersey Institute of Technology,0.76
0,0,85.0,143.0,161.0,3.0,New Jersey Institute of Technology,0.58
0,0,101.0,145.0,155.0,3.0,New Jersey Institute of Technology,0.65
0,0,108.0,146.0,159.0,3.5,New Jersey Institute of Technology,0.71
0,0,89.0,141.0,156.0,3.0,New Jersey Institute of Technology,0.62
0,0,81.0,140.0,154.0,3.0,New Jersey Institute of Technology,0.51
0,0,111.0,164.0,155.0,4.5,New Jersey Institute of Technology,0.883
0,0,80.0,144.0,163.0,3.0,New Jersey Institute of Technology,0.68
0,0,103.0,156.0,152.0,3.0,New Jersey Institute of Technology,0.55
0,0,105.0,148.0,157.0,3.5,New Jersey Institute of Technology,0.881
0,0,108.0,147.0,157.0,4.0,New Jersey Institute of Technology,0.752
0,0,103.0,152.0,165.0,3.0,New Jersey Institute of Technology,0.867
0,0,88.0,144.0,159.0,3.0,New Jersey Institute of Technology,0.66
0,0,91.0,148.0,152.0,3.0,New Jersey Institute of Technology,0.77
0,0,98.0,146.0,157.0,4.0,New Jersey Institute of Technology,0.65
0,0,103.0,145.0,167.0,3.5,New Jersey Institute of Technology,0.68
0,0,97.0,154.0,163.0,3.5,New Jersey Institute of Technology,0.67
0,0,85.0,141.0,162.0,3.0,New Jersey Institute of Technology,0.73
0,50,93.0,149.0,151.0,3.0,New Jersey Institute of Technology,0.64
0,0,110.0,154.0,151.0,3.5,New Jersey Institute of Technology,0.89
0,0,84.0,141.0,158.0,2.0,New Jersey Institute of Technology,0.745
0,0,102.0,143.0,159.0,3.0,New Jersey Institute of Technology,0.708
0,0,97.0,151.0,156.0,3.0,New Jersey Institute of Technology,0.67
0,18,80.0,141.0,156.0,2.5,New Jersey Institute of Technology,0.76
0,0,95.0,143.0,155.0,3.5,New Jersey Institute of Technology,0.683
0,9,98.0,141.0,156.0,3.5,New Jersey Institute of Technology,0.56
0,0,101.0,145.0,155.0,3.0,New Jersey Institute of Technology,0.61
0,0,113.0,151.0,157.0,3.5,New Jersey Institute of Technology,0.35
0,40,103.0,146.0,160.0,3.0,New Jersey Institute of Technology,0.73
0,0,96.0,152.0,161.0,2.5,New Jersey Institute of Technology,0.057
0,0,95.0,144.0,166.0,3.5,New Jersey Institute of Technology,0.7118000000000001
0,36,106.0,159.0,159.0,3.5,New Jersey Institute of Technology,0.64
0,44,85.0,144.0,157.0,3.0,New Jersey Institute of Technology,0.65
0,0,92.0,147.0,154.0,3.0,New Jersey Institute of Technology,0.5628
0,0,92.0,148.0,153.0,4.0,New Jersey Institute of Technology,0.65
0,0,86.0,137.0,158.0,3.0,New Jersey Institute of Technology,0.6859999999999999
0,0,106.0,148.0,153.0,3.5,New Jersey Institute of Technology,0.0776999999999999
0,8,113.0,154.0,158.0,4.0,New Jersey Institute of Technology,0.6
0,0,88.0,138.0,157.0,3.0,New Jersey Institute of Technology,0.7
0,0,94.0,145.0,156.0,3.0,New Jersey Institute of Technology,0.68
0,0,94.0,148.0,163.0,3.5,New Jersey Institute of Technology,0.61
0,0,105.0,150.0,158.0,3.0,New Jersey Institute of Technology,0.55
0,0,101.0,152.0,169.0,2.0,New Jersey Institute of Technology,0.858
0,0,92.0,145.0,169.0,4.0,New Jersey Institute of Technology,0.69
0,0,112.0,149.0,166.0,4.5,New Jersey Institute of Technology,0.7
0,0,104.0,157.0,156.0,3.5,New Jersey Institute of Technology,0.85
0,0,100.0,148.0,157.0,4.0,New Jersey Institute of Technology,0.75
0,0,88.0,146.0,166.0,3.0,New Jersey Institute of Technology,0.62
0,0,111.0,153.0,156.0,4.5,New Jersey Institute of Technology,0.67
0,0,114.0,163.0,159.0,4.0,New Jersey Institute of Technology,0.753
0,0,99.0,159.0,156.0,4.0,New Jersey Institute of Technology,0.72
0,0,110.0,155.0,158.0,4.0,New Jersey Institute of Technology,0.595
0,0,110.0,151.0,164.0,4.5,New Jersey Institute of Technology,0.79
0,0,109.0,160.0,155.0,3.0,New Jersey Institute of Technology,0.6799999999999999
0,0,116.0,156.0,156.0,3.5,New Jersey Institute of Technology,0.602
0,0,93.0,142.0,158.0,3.5,New Jersey Institute of Technology,0.75
0,0,105.0,151.0,159.0,3.0,New Jersey Institute of Technology,0.807
0,0,92.0,147.0,164.0,3.0,New Jersey Institute of Technology,0.7769999999999999
0,0,85.0,143.0,157.0,3.0,New Jersey Institute of Technology,0.6544
0,0,117.0,153.0,161.0,3.5,New Jersey Institute of Technology,0.55
0,0,85.0,143.0,159.0,3.5,New Jersey Institute of Technology,0.79
0,0,86.0,148.0,150.0,3.0,New Jersey Institute of Technology,0.747
0,9,110.0,150.0,156.0,4.0,New Jersey Institute of Technology,0.71
0,0,82.0,137.0,156.0,3.0,New Jersey Institute of Technology,0.807
0,0,104.0,153.0,158.0,4.0,New Jersey Institute of Technology,0.6
0,0,110.0,156.0,160.0,4.5,New Jersey Institute of Technology,0.82
0,0,107.0,149.0,156.0,3.0,New Jersey Institute of Technology,0.6
0,0,90.0,146.0,166.0,3.5,New Jersey Institute of Technology,0.69
0,0,95.0,139.0,164.0,3.0,New Jersey Institute of Technology,0.73
0,0,90.0,144.0,151.0,3.5,New Jersey Institute of Technology,0.78
0,0,85.0,150.0,156.0,3.0,New Jersey Institute of Technology,0.597
0,0,95.0,147.0,153.0,3.0,New Jersey Institute of Technology,0.8400000000000001
0,0,102.0,155.0,166.0,4.0,New Jersey Institute of Technology,0.712
0,0,82.0,145.0,159.0,3.0,New Jersey Institute of Technology,0.53
0,0,102.0,144.0,155.0,3.0,New Jersey Institute of Technology,0.7529
0,44,92.0,144.0,161.0,3.0,New Jersey Institute of Technology,0.592
0,0,108.0,154.0,158.0,3.5,New Jersey Institute of Technology,0.788
0,0,97.0,153.0,157.0,3.0,New Jersey Institute of Technology,0.55
0,0,97.0,160.0,155.0,3.5,New Jersey Institute of Technology,0.63
0,0,90.0,145.0,156.0,4.0,New Jersey Institute of Technology,0.62
0,0,94.0,144.0,160.0,3.5,New Jersey Institute of Technology,0.61
0,0,83.0,159.0,144.0,3.5,New Jersey Institute of Technology,0.76
0,0,99.0,143.0,165.0,3.0,New Jersey Institute of Technology,0.6559999999999999
0,0,82.0,140.0,157.0,2.5,New Jersey Institute of Technology,0.8112
0,0,89.0,145.0,154.0,3.5,New Jersey Institute of Technology,0.03
0,0,82.0,150.0,152.0,3.0,New Jersey Institute of Technology,0.614
0,0,92.0,149.0,156.0,3.0,New Jersey Institute of Technology,0.709
0,0,107.0,146.0,156.0,3.0,New Jersey Institute of Technology,0.5817
0,0,92.0,143.0,157.0,3.0,New Jersey Institute of Technology,0.756
0,0,103.0,149.0,151.0,3.0,New Jersey Institute of Technology,0.65
0,0,104.0,156.0,155.0,3.0,New Jersey Institute of Technology,0.8039999999999999
0,0,103.0,155.0,164.0,3.5,New Jersey Institute of Technology,0.7
0,22,88.0,138.0,154.0,3.0,New Jersey Institute of Technology,0.65
0,36,111.0,150.0,155.0,3.5,New Jersey Institute of Technology,0.9
0,24,84.0,146.0,152.0,2.5,New Jersey Institute of Technology,0.03
0,0,100.0,142.0,157.0,3.0,New Jersey Institute of Technology,0.74
0,0,94.0,145.0,163.0,3.0,New Jersey Institute of Technology,0.669
0,0,81.0,137.0,153.0,3.0,New Jersey Institute of Technology,0.6904
0,0,89.0,145.0,163.0,3.0,New Jersey Institute of Technology,0.631
0,0,80.0,139.0,156.0,2.5,New Jersey Institute of Technology,0.7
0,57,107.0,153.0,156.0,3.5,New Jersey Institute of Technology,0.67
0,0,112.0,147.0,157.0,3.0,New Jersey Institute of Technology,0.826
0,0,99.0,142.0,161.0,3.0,New Jersey Institute of Technology,0.581
0,0,91.0,147.0,153.0,3.0,New Jersey Institute of Technology,0.5700000000000001
0,0,83.0,140.0,156.0,2.5,New Jersey Institute of Technology,0.7
0,0,119.0,162.0,161.0,4.5,New Jersey Institute of Technology,0.792
0,0,99.0,154.0,168.0,3.5,New Jersey Institute of Technology,0.68
0,0,110.0,147.0,158.0,2.5,New Jersey Institute of Technology,0.791
0,0,90.0,141.0,159.0,2.5,New Jersey Institute of Technology,0.68
0,42,84.0,144.0,152.0,3.0,New Jersey Institute of Technology,0.55
0,0,96.0,150.0,161.0,3.0,New Jersey Institute of Technology,0.62
0,58,91.0,152.0,162.0,3.5,New Jersey Institute of Technology,0.65
0,50,109.0,151.0,151.0,4.0,New Jersey Institute of Technology,0.642
0,0,118.0,164.0,169.0,4.0,Massachusetts Institute of Technology,0.903
0,0,86.0,158.0,164.0,3.0,Massachusetts Institute of Technology,0.93
0,0,90.0,150.0,165.0,3.5,Massachusetts Institute of Technology,0.856
0,0,109.0,162.0,166.0,4.0,Massachusetts Institute of Technology,0.8400000000000001
0,0,108.0,156.0,170.0,3.0,Massachusetts Institute of Technology,0.8619999999999999
0,0,106.0,151.0,161.0,3.5,Johns Hopkins University,0.7
0,0,109.0,153.0,160.0,3.5,Johns Hopkins University,0.8300000000000001
0,0,113.0,156.0,158.0,5.0,Johns Hopkins University,0.67
0,0,113.0,165.0,166.0,5.0,Johns Hopkins University,0.7088
0,0,107.0,155.0,166.0,3.5,Johns Hopkins University,0.908
